,Company,Year,ret,Sentiment_Score,Mkt-RF,RF
1579,ACN,2020,0.19420291341253804,0.016913928999999998,5.60%,0.89%
1580,ADBE,2020,0.5196138690748111,0.216449287,5.60%,0.89%
1581,ADI,2020,0.2762216632101693,-0.06356795700000001,5.60%,0.89%
1582,ADM,2020,0.13949149740995193,0.122823252,5.60%,0.89%
1583,ADP,2020,-0.17637275868470437,0.200542434,5.60%,0.89%
1584,ADSK,2020,0.20939229324262576,0.088461764,5.60%,0.89%
1585,AEE,2020,-0.08773259365250896,0.0007661889999999999,5.60%,0.89%
1586,AEP,2020,-0.1946571355486556,0.0,5.60%,0.89%
1587,AES,2020,0.2710794451591194,-0.13022093199999998,5.60%,0.89%
1588,AFL,2020,-0.11618914177953277,-0.030906161,5.60%,0.89%
1589,AIG,2020,-0.23932756336355976,0.026153079,5.60%,0.89%
1590,AIV,2020,-0.07801579822032967,0.12670040300000002,5.60%,0.89%
1591,AIZ,2020,0.04404942221669028,-0.035857059,5.60%,0.89%
1592,AJG,2020,0.16922210122521752,0.101168704,5.60%,0.89%
1593,AKAM,2020,0.18010781952857258,0.064466335,5.60%,0.89%
1594,ALB,2020,1.0943532235573068,0.023375497000000002,5.60%,0.89%
1595,ALK,2020,-0.23991927258381784,0.084555445,5.60%,0.89%
1596,ALL,2020,-0.07347182304153888,-0.020640563,5.60%,0.89%
1597,ALLE,2020,-0.14534976853446602,-0.258559448,5.60%,0.89%
1598,AMAT,2020,0.46029205999179057,0.091988105,5.60%,0.89%
1599,AME,2020,0.1654625722376557,-0.015146868999999999,5.60%,0.89%
1600,AMG,2020,0.41934999217765423,0.108603159,5.60%,0.89%
1601,AMGN,2020,0.09252966306971167,0.038404955,5.60%,0.89%
1602,AMP,2020,0.2097506216559002,-0.015108116999999999,5.60%,0.89%
1603,AMT,2020,0.0205446620999441,0.018406456,5.60%,0.89%
1604,AMZN,2020,0.7869865856292593,0.15735586599999998,5.60%,0.89%
1605,AN,2020,0.7012543003427398,0.076156047,5.60%,0.89%
1606,AON,2020,-0.04816786743208634,0.11702657699999999,5.60%,0.89%
1607,APA,2020,-0.4586908931835407,-0.01612793,5.60%,0.89%
1608,APD,2020,0.30248024597421397,0.130265726,5.60%,0.89%
1609,APH,2020,0.24612665554548419,-0.006472682,5.60%,0.89%
1610,ATVI,2020,0.511270307170586,0.209930535,5.60%,0.89%
1611,AVB,2020,-0.21018282433132107,-0.056246939,5.60%,0.89%
1612,AWK,2020,0.1994010358504439,0.052070717,5.60%,0.89%
1613,AXP,2020,-0.10580972117057885,-0.07773843400000001,5.60%,0.89%
1614,AYI,2020,-0.23685577317071005,-0.044771637,5.60%,0.89%
1615,AZO,2020,0.06540545425672106,0.021768167999999997,5.60%,0.89%
1616,BA,2020,-0.3906427507654372,-0.299930463,5.60%,0.89%
1617,BAC,2020,-0.08113828599573647,-0.041849026,5.60%,0.89%
1618,BBBY,2020,-0.735425517317779,-0.043546475999999994,5.60%,0.89%
1619,BBY,2020,0.22092119838872115,0.130848873,5.60%,0.89%
1620,BDX,2020,-0.085161046566544,0.024646505,5.60%,0.89%
1621,BEN,2020,-0.29614195700763424,-0.040399093999999997,5.60%,0.89%
1622,BIIB,2020,0.003350962706271998,-0.077807809,5.60%,0.89%
1623,BLK,2020,0.3552520043806724,0.014589791000000001,5.60%,0.89%
1624,BMY,2020,0.005903252932682124,-0.007300501,5.60%,0.89%
1625,BSX,2020,-0.1718497837064007,-0.13199345699999998,5.60%,0.89%
1626,BWA,2020,0.2236268332722866,-0.070503103,5.60%,0.89%
1627,BXP,2020,-0.34316704522885666,-0.034710798,5.60%,0.89%
1628,C,2020,-0.2082399172249726,-0.17135934600000002,5.60%,0.89%
1629,CAG,2020,0.25148775866987516,0.037843265,5.60%,0.89%
1630,CAH,2020,0.26545130396884997,-0.028093925,5.60%,0.89%
1631,CB,2020,-0.015018868907322291,0.039090674,5.60%,0.89%
1632,CCI,2020,0.12095860014778248,0.17866658300000002,5.60%,0.89%
1633,CCL,2020,-0.5679279023325434,0.0,5.60%,0.89%
1634,CF,2020,0.09735018599966483,-0.091959297,5.60%,0.89%
1635,CFG,2020,0.028974123452787826,0.061328783,5.60%,0.89%
1636,CHD,2020,0.16764208649113255,-0.122115993,5.60%,0.89%
1637,CHRW,2020,0.2187174487681005,0.12768975300000002,5.60%,0.89%
1638,CHTR,2020,0.21510001659654043,0.003626284,5.60%,0.89%
1639,CINF,2020,-0.15432747889324028,0.20220033,5.60%,0.89%
1640,CLX,2020,0.43426093429831525,0.0,5.60%,0.89%
1641,CMA,2020,-0.004918628590780738,0.0,5.60%,0.89%
1642,CMCSA,2020,0.1614570832302129,-0.199590639,5.60%,0.89%
1643,CME,2020,-0.11531034151669173,-0.00824074,5.60%,0.89%
1644,CMG,2020,0.7148928900477287,0.163880167,5.60%,0.89%
1645,CMI,2020,0.44241961888792547,-0.056196933,5.60%,0.89%
1646,CMS,2020,-0.1374867857186889,0.099577686,5.60%,0.89%
1647,CNC,2020,-0.061712877131496646,0.126937928,5.60%,0.89%
1648,CNP,2020,-0.17685964004725252,-0.17061161800000002,5.60%,0.89%
1649,COF,2020,0.020249290670127706,0.021353601,5.60%,0.89%
1650,COO,2020,0.07538204822131278,-0.159146266,5.60%,0.89%
1651,COP,2020,-0.304567135969981,-0.05856641,5.60%,0.89%
1652,COST,2020,0.25108134173062546,0.356570476,5.60%,0.89%
1653,COTY,2020,-0.6468615051417002,-0.073934658,5.60%,0.89%
1654,CPB,2020,0.25872158489590724,0.098165155,5.60%,0.89%
1655,CRM,2020,0.11520501266142547,0.15316575699999999,5.60%,0.89%
1656,CSCO,2020,-0.07519608158243951,-0.032423252,5.60%,0.89%
1657,CSX,2020,0.1340969792587292,-0.031560653,5.60%,0.89%
1658,CTAS,2020,0.12591982717327066,0.179289227,5.60%,0.89%
1659,CTSH,2020,0.2791600998115513,-0.29932761,5.60%,0.89%
1660,CTXS,2020,0.09316342378423004,-0.016578645,5.60%,0.89%
1661,CVS,2020,0.05762192035503966,-0.024706804,5.60%,0.89%
1662,CVX,2020,-0.18037537256088387,0.0,5.60%,0.89%
1663,D,2020,-0.12389338577423492,-0.10497003,5.60%,0.89%
1664,DAL,2020,-0.33307609675512606,-0.019396336,5.60%,0.89%
1665,DD,2020,0.4189036913941442,0.021891215,5.60%,0.89%
1666,DE,2020,0.5895908519701758,0.0,5.60%,0.89%
1667,DFS,2020,0.11052137935497486,-0.053543049,5.60%,0.89%
1668,DG,2020,0.354719793440903,0.266006431,5.60%,0.89%
1669,DGX,2020,0.2168343088976652,0.0,5.60%,0.89%
1670,DHI,2020,0.29600011117851666,0.172061469,5.60%,0.89%
1671,DHR,2020,0.43598820440547637,0.062803422,5.60%,0.89%
1672,DLR,2020,0.21775955714057305,-0.115679394,5.60%,0.89%
1673,DLTR,2020,-0.11241733454235525,-0.032406467,5.60%,0.89%
1674,DOV,2020,0.006720089073030344,0.300861547,5.60%,0.89%
1675,DOW,2020,0.15778766393882981,0.039322868999999996,5.60%,0.89%
1676,DRI,2020,-0.3706328786068085,-0.078227986,5.60%,0.89%
1677,DTE,2020,-0.06692018923247656,0.070598387,5.60%,0.89%
1678,DVA,2020,0.43733356272587764,-0.167093214,5.60%,0.89%
1679,DVN,2020,-0.20844131180656156,0.122477211,5.60%,0.89%
1680,EA,2020,0.2071845768605014,0.103481894,5.60%,0.89%
1681,EBAY,2020,0.6916888066577782,0.091072246,5.60%,0.89%
1682,ECL,2020,0.054737109902493364,0.09825259800000001,5.60%,0.89%
1683,ED,2020,-0.22401706690401302,-0.08379883,5.60%,0.89%
1684,EFX,2020,0.19235661019359762,-0.0073059909999999995,5.60%,0.89%
1685,EIX,2020,-0.20754110483583543,-0.19487130600000002,5.60%,0.89%
1686,EL,2020,0.028732930488628128,-0.082723207,5.60%,0.89%
1687,EMN,2020,0.49753032370798955,-0.254745163,5.60%,0.89%
1688,EMR,2020,-0.059937762182339815,0.06489491,5.60%,0.89%
1689,ENDP,2020,0.47872346631538476,-0.09399492400000001,5.60%,0.89%
1690,EOG,2020,-0.3002244194307271,-0.046608101,5.60%,0.89%
1691,EQIX,2020,0.27406588940778787,0.073699431,5.60%,0.89%
1692,EQR,2020,-0.22793754926918186,0.179188013,5.60%,0.89%
1693,EQT,2020,1.7636833765252593,-0.020202896,5.60%,0.89%
1694,ES,2020,-0.0325095048354731,-0.016555891,5.60%,0.89%
1695,ESS,2020,-0.19503249214933494,-0.11157939999999998,5.60%,0.89%
1696,ETN,2020,0.2787912280736804,0.0,5.60%,0.89%
1697,EW,2020,0.0503910810722239,-0.111619651,5.60%,0.89%
1698,EXC,2020,-0.09108238086498877,0.01152932,5.60%,0.89%
1699,EXPD,2020,0.24815397941364603,-0.140736212,5.60%,0.89%
1700,EXPE,2020,0.17115472771465678,-0.11329019900000001,5.60%,0.89%
1701,EXR,2020,0.09252822716863296,0.128609217,5.60%,0.89%
1702,F,2020,0.2251131229239931,-0.088701246,5.60%,0.89%
1703,FAST,2020,0.31846309418018404,0.077077739,5.60%,0.89%
1704,FBHS,2020,0.2601646548480041,0.11027084,5.60%,0.89%
1705,FDX,2020,-0.12397283351293031,0.0,5.60%,0.89%
1706,FE,2020,-0.3608620889224303,-0.0037073320000000002,5.60%,0.89%
1707,FFIV,2020,-0.07532866042439978,0.059398186,5.60%,0.89%
1708,FIS,2020,-0.11518900423630174,0.10342703,5.60%,0.89%
1709,FISV,2020,-0.12150460240081429,0.144022904,5.60%,0.89%
1710,FITB,2020,0.06532748604657446,0.076707308,5.60%,0.89%
1711,FL,2020,-0.4503711086984802,0.184017732,5.60%,0.89%
1712,FLR,2020,-0.022395773693924093,-0.182996565,5.60%,0.89%
1713,FLS,2020,-0.23737912983774534,-0.070599566,5.60%,0.89%
1714,FMC,2020,0.1642528669072143,0.136912582,5.60%,0.89%
1715,FRT,2020,-0.27231938228060815,0.003567472,5.60%,0.89%
1716,FSLR,2020,0.9382885487484003,-0.107127095,5.60%,0.89%
1717,GD,2020,-0.15997744910490685,0.10920745300000001,5.60%,0.89%
1718,GILD,2020,0.058002065493922395,-0.063891648,5.60%,0.89%
1719,GIS,2020,0.190375572828396,0.107689276,5.60%,0.89%
1720,GLW,2020,0.33744234561827446,-0.11575388199999999,5.60%,0.89%
1721,GM,2020,0.5643073577591853,-0.035347027,5.60%,0.89%
1722,GOOGL,2020,0.3017500626667464,0.08488843800000001,5.60%,0.89%
1723,GPC,2020,0.01115790544423323,0.268662613,5.60%,0.89%
1724,GPN,2020,-0.08165492898391358,0.11932224400000001,5.60%,0.89%
1725,GPS,2020,-0.4679663408658725,-0.060036938,5.60%,0.89%
1726,GRMN,2020,0.2877049049063847,0.11391466,5.60%,0.89%
1727,GS,2020,0.15244649278718092,0.046882994000000004,5.60%,0.89%
1728,GT,2020,-0.1859597207578998,-0.064853257,5.60%,0.89%
1729,GWW,2020,0.2066718496597615,-0.101102118,5.60%,0.89%
1730,HAL,2020,-0.17016447734634843,-0.184769525,5.60%,0.89%
1731,HAS,2020,-0.06257373246262765,-0.053725174,5.60%,0.89%
1732,HBAN,2020,0.020962500056834088,0.042381065999999995,5.60%,0.89%
1733,HCA,2020,0.1701785267075302,-0.074937812,5.60%,0.89%
1734,HD,2020,0.27254476606355693,0.070182592,5.60%,0.89%
1735,HES,2020,-0.04765447101533804,0.08951285699999999,5.60%,0.89%
1736,HIG,2020,-0.16346167253142507,-0.047579719000000006,5.60%,0.89%
1737,HOG,2020,0.19964204121253526,-0.060913047000000005,5.60%,0.89%
1738,HOLX,2020,0.4361012693981261,-0.097192184,5.60%,0.89%
1739,HON,2020,0.1221370703937894,-0.672091296,5.60%,0.89%
1740,HPE,2020,-0.26987486319695086,-0.162532087,5.60%,0.89%
1741,HPQ,2020,0.14745779762224398,-0.111318742,5.60%,0.89%
1742,HRB,2020,-0.3178391569059401,-0.077748713,5.60%,0.89%
1743,HRL,2020,0.08746622036884855,0.331469433,5.60%,0.89%
1744,HSIC,2020,-0.020906954905957176,-0.020838521999999998,5.60%,0.89%
1745,HST,2020,-0.16095400375676905,-0.172832685,5.60%,0.89%
1746,HSY,2020,-0.062411792282950684,0.189415195,5.60%,0.89%
1747,HUM,2020,0.114438368152179,0.080388296,5.60%,0.89%
1748,IBM,2020,-0.07244582159330426,0.0,5.60%,0.89%
1749,ICE,2020,0.1465511345670636,0.119250676,5.60%,0.89%
1750,IDXX,2020,0.7355231888087519,0.145920247,5.60%,0.89%
1751,IFF,2020,0.00553270509757775,-0.075834725,5.60%,0.89%
1752,INTC,2020,-0.1350506698776297,0.520202098,5.60%,0.89%
1753,INTU,2020,0.2072052097625543,0.052424574,5.60%,0.89%
1754,IP,2020,0.24431116959763566,0.017704104,5.60%,0.89%
1755,IPG,2020,0.1264712720743142,0.100932682,5.60%,0.89%
1756,IR,2020,0.1764704827148551,0.052177169,5.60%,0.89%
1757,IRM,2020,0.14272975553370926,0.019333825,5.60%,0.89%
1758,ISRG,2020,0.30703878609708424,0.061399655,5.60%,0.89%
1759,ITW,2020,0.1236708723311728,-0.079805145,5.60%,0.89%
1760,IVZ,2020,0.290401356031631,0.050001207,5.60%,0.89%
1761,JBHT,2020,0.2373874945463923,0.21180582399999998,5.60%,0.89%
1762,JCI,2020,0.0052542236710722,-0.055109396,5.60%,0.89%
1763,JNPR,2020,0.11932518762219169,-0.103133766,5.60%,0.89%
1764,JPM,2020,-0.01073305316483808,0.0,5.60%,0.89%
1765,KEY,2020,-0.051580703318118815,0.144202895,5.60%,0.89%
1766,KHC,2020,0.1729198322377412,-0.07654240799999999,5.60%,0.89%
1767,KIM,2020,-0.1132914543297624,0.021966354,5.60%,0.89%
1768,KLAC,2020,0.44231992872411885,0.040061087,5.60%,0.89%
1769,KMB,2020,-0.05121827317640659,0.265481832,5.60%,0.89%
1770,KMI,2020,-0.2853979861453386,-0.101139175,5.60%,0.89%
1771,KMX,2020,-0.19284783196288846,0.22683615,5.60%,0.89%
1772,KO,2020,-0.1481647766087305,0.042792794,5.60%,0.89%
1773,KR,2020,0.06150412117700643,0.052732600000000004,5.60%,0.89%
1774,KSS,2020,-0.391767875284994,0.082122475,5.60%,0.89%
1775,L,2020,-0.11851991959443597,-0.034351251,5.60%,0.89%
1776,LEG,2020,-0.12301514857802098,0.01682968,5.60%,0.89%
1777,LEN,2020,0.4135826853036435,0.071061872,5.60%,0.89%
1778,LH,2020,0.3092605692262107,0.119875804,5.60%,0.89%
1779,LKQ,2020,0.0699196336157375,0.093946054,5.60%,0.89%
1780,LLY,2020,0.45239737720921536,-0.2621976,5.60%,0.89%
1781,LMT,2020,-0.23755120316110478,0.053518987999999997,5.60%,0.89%
1782,LNC,2020,-0.13827500446300856,-0.142966858,5.60%,0.89%
1783,LNT,2020,-0.15135158383245295,-0.009032978,5.60%,0.89%
1784,LOW,2020,0.09676729210404944,0.100161062,5.60%,0.89%
1785,LRCX,2020,0.6832850149207006,0.09595031,5.60%,0.89%
1786,LUV,2020,-0.19465555106596033,-0.056006928,5.60%,0.89%
1787,LYB,2020,0.09985662077647461,-0.119882559,5.60%,0.89%
1788,MA,2020,-0.0036608790665249025,-0.090120795,5.60%,0.89%
1789,MAA,2020,0.015886215290888073,-0.007735901999999999,5.60%,0.89%
1790,MAC,2020,-0.33354111245731466,-0.069957151,5.60%,0.89%
1791,MAR,2020,-0.1750599543540079,-0.076957975,5.60%,0.89%
1792,MAS,2020,0.14393504233560672,0.245207867,5.60%,0.89%
1793,MAT,2020,0.2520548088372947,-0.08449752199999999,5.60%,0.89%
1794,MCD,2020,-0.014165654633566782,-0.302646994,5.60%,0.89%
1795,MCHP,2020,-0.10775142998108334,-0.09673804800000001,5.60%,0.89%
1796,MCK,2020,0.19844622036139348,-0.00960271,5.60%,0.89%
1797,MCO,2020,0.03478652443678354,0.002289153,5.60%,0.89%
1798,MDLZ,2020,-0.03887715953934401,0.026519257,5.60%,0.89%
1799,MDT,2020,0.08708871751984604,0.00394488,5.60%,0.89%
1800,MET,2020,-0.00891936074977251,-0.016756458000000002,5.60%,0.89%
1801,MHK,2020,0.07917138505553112,-0.14758221900000001,5.60%,0.89%
1802,MKC,2020,0.12612651344855408,0.17395428300000002,5.60%,0.89%
1803,MLM,2020,0.12052110751306233,0.003616665,5.60%,0.89%
1804,MMC,2020,-0.023175427094699774,-0.022427651,5.60%,0.89%
1805,MMM,2020,0.11503909509585442,0.024268191,5.60%,0.89%
1806,MNST,2020,0.31696757478963944,-0.065807443,5.60%,0.89%
1807,MO,2020,-0.07162422538749857,-0.170866746,5.60%,0.89%
1808,MOS,2020,0.3476024260793913,0.0,5.60%,0.89%
1809,MPC,2020,-0.1543447775043877,-0.047079319,5.60%,0.89%
1810,MRK,2020,-0.07726866182234848,-0.002214348,5.60%,0.89%
1811,MRO,2020,-0.37476822051775793,-0.094022027,5.60%,0.89%
1812,MS,2020,0.29332103933521037,0.054744238,5.60%,0.89%
1813,MSFT,2020,0.470673585530337,0.241029259,5.60%,0.89%
1814,MSI,2020,-0.013668236667220834,0.092245064,5.60%,0.89%
1815,MTB,2020,-0.19150501702903822,0.020966316999999998,5.60%,0.89%
1816,MTD,2020,0.519716790590814,0.293507717,5.60%,0.89%
1817,MU,2020,0.1108517609910955,-0.124434024,5.60%,0.89%
1818,MUR,2020,-0.4031076439350496,-0.015994912,5.60%,0.89%
1819,NAVI,2020,-0.18642742127742473,-0.219129324,5.60%,0.89%
1820,NEE,2020,0.2356502058653802,-0.00602265,5.60%,0.89%
1821,NEM,2020,0.3552020695776752,-0.031140742000000003,5.60%,0.89%
1822,NFLX,2020,0.550123635950049,-0.049932673,5.60%,0.89%
1823,NI,2020,-0.21116890910452824,-0.01399844,5.60%,0.89%
1824,NKE,2020,0.16004917199412327,0.052662195999999994,5.60%,0.89%
1825,NOC,2020,-0.22770808923254293,0.027601581,5.60%,0.89%
1826,NOV,2020,-0.3948292739023437,-0.086611239,5.60%,0.89%
1827,NRG,2020,0.1866185576839008,0.052930952,5.60%,0.89%
1828,NSC,2020,0.14009590604380762,-0.17478917800000002,5.60%,0.89%
1829,NTAP,2020,-0.22832969310889162,-0.060298486,5.60%,0.89%
1830,NTRS,2020,-0.07275069766860764,0.036789953,5.60%,0.89%
1831,NUE,2020,0.042846131537299215,-0.014625531,5.60%,0.89%
1832,NVDA,2020,0.6745601055513935,-0.056034214000000006,5.60%,0.89%
1833,NWL,2020,0.28871890301591985,-0.196316346,5.60%,0.89%
1834,NWS,2020,-0.03995689144427328,-0.228999893,5.60%,0.89%
1835,NWSA,2020,-0.019447938039030888,-0.228999893,5.60%,0.89%
1836,O,2020,-0.19938635602550447,-0.044314400000000004,5.60%,0.89%
1837,OKE,2020,-0.4027331900329978,-0.122989685,5.60%,0.89%
1838,OMC,2020,-0.13583982282155282,-0.10210597199999999,5.60%,0.89%
1839,ORLY,2020,0.03967801149940242,0.226265147,5.60%,0.89%
1840,OXY,2020,-0.48136125078151404,0.06977662,5.60%,0.89%
1841,PAYX,2020,-0.06369535888289712,0.151654257,5.60%,0.89%
1842,PBI,2020,2.026003823494277,-0.14274637699999998,5.60%,0.89%
1843,PCAR,2020,0.22806283583149733,-0.131822857,5.60%,0.89%
1844,PCG,2020,-0.22937626500965702,-0.037040749,5.60%,0.89%
1845,PDCO,2020,-0.08814422734971983,-0.21219562100000003,5.60%,0.89%
1846,PEG,2020,-0.012417025394815706,0.0055356469999999994,5.60%,0.89%
1847,PEP,2020,0.014950761849788385,-0.00926437,5.60%,0.89%
1848,PFE,2020,0.06016740383777508,0.04385515,5.60%,0.89%
1849,PFG,2020,-0.03189610065784476,0.053492799,5.60%,0.89%
1850,PG,2020,0.11932333479318147,0.138611973,5.60%,0.89%
1851,PGR,2020,0.10954409875135251,0.0,5.60%,0.89%
1852,PHM,2020,-0.007411115976695304,0.23693926399999998,5.60%,0.89%
1853,PLD,2020,0.12975625605972785,0.025604257000000002,5.60%,0.89%
1854,PM,2020,-0.0008882455094341157,-0.06845304099999999,5.60%,0.89%
1855,PNC,2020,0.006063329326399192,0.089096478,5.60%,0.89%
1856,PNR,2020,0.2519642731694831,-0.038913877,5.60%,0.89%
1857,PNW,2020,-0.1901759706247338,0.051466455,5.60%,0.89%
1858,PPG,2020,0.14689971199265606,0.21853024399999998,5.60%,0.89%
1859,PPL,2020,-0.18940272255304447,0.006515438,5.60%,0.89%
1860,PRGO,2020,-0.24511971172898495,-0.026382209,5.60%,0.89%
1861,PRU,2020,-0.09835872956966596,-0.0017007110000000001,5.60%,0.89%
1862,PSA,2020,0.07905690412641775,0.060893748,5.60%,0.89%
1863,PSX,2020,-0.2635787546130983,-0.047076462,5.60%,0.89%
1864,PVH,2020,-0.3525019004359522,-0.012467368999999999,5.60%,0.89%
1865,PWR,2020,0.8333239276402375,-0.160757305,5.60%,0.89%
1866,PXD,2020,-0.1033139467462566,-0.125545945,5.60%,0.89%
1867,PYPL,2020,1.0649760965837545,-0.125997946,5.60%,0.89%
1868,QCOM,2020,0.5867727243594798,-0.11758859699999999,5.60%,0.89%
1869,QRVO,2020,0.20980785250281575,0.017158121999999998,5.60%,0.89%
1870,R,2020,0.34680818052394224,-0.06218269,5.60%,0.89%
1871,RCL,2020,-0.4452577560744002,-0.019244032,5.60%,0.89%
1872,REGN,2020,0.5113332073341681,-0.029820535,5.60%,0.89%
1873,RHI,2020,0.16081944074625643,-0.144728614,5.60%,0.89%
1874,RIG,2020,-0.2974683366027866,-0.075678145,5.60%,0.89%
1875,RL,2020,-0.41693024385386623,-0.15205522900000001,5.60%,0.89%
1876,ROP,2020,0.010704708786430261,-0.0028751709999999997,5.60%,0.89%
1877,ROST,2020,0.2084314872638744,0.040261322,5.60%,0.89%
1878,RRC,2020,2.1960132611424052,0.062792202,5.60%,0.89%
1879,RSG,2020,-0.031214019958923145,-0.025966106,5.60%,0.89%
1880,SBUX,2020,0.0927512830441437,0.009455175,5.60%,0.89%
1881,SCHW,2020,0.1516998057664427,0.079144016,5.60%,0.89%
1882,SEE,2020,0.18618993882520662,0.081575878,5.60%,0.89%
1883,SHW,2020,0.2379393509642378,0.142576722,5.60%,0.89%
1884,SIG,2020,-0.13110780687165668,-0.062219842000000004,5.60%,0.89%
1885,SJM,2020,-0.017634590633765157,-0.067237167,5.60%,0.89%
1886,SLB,2020,-0.32642172931525293,0.032716942,5.60%,0.89%
1887,SLG,2020,-0.24319578998691038,-0.058058724000000006,5.60%,0.89%
1888,SO,2020,-0.12944259524501223,0.0,5.60%,0.89%
1889,SPG,2020,-0.2699890982512462,-0.079612932,5.60%,0.89%
1890,SPGI,2020,0.08225595890601367,0.256587829,5.60%,0.89%
1891,SRCL,2020,0.03728435286748222,0.003300158,5.60%,0.89%
1892,SRE,2020,-0.19594047559637207,-0.11452066400000001,5.60%,0.89%
1893,STT,2020,-0.06305516932700894,0.024108788,5.60%,0.89%
1894,STX,2020,-0.007209980822622364,-0.042913477,5.60%,0.89%
1895,STZ,2020,-0.16282724971413698,0.17084864800000002,5.60%,0.89%
1896,SWKS,2020,0.575113246407484,-0.090145546,5.60%,0.89%
1897,SWN,2020,1.538461656024945,-0.05720039,5.60%,0.89%
1898,SYF,2020,0.0857974217187869,0.022440988,5.60%,0.89%
1899,SYK,2020,0.07258350110293343,-0.20882622399999998,5.60%,0.89%
1900,SYY,2020,-0.20519831875594463,0.056333365,5.60%,0.89%
1901,T,2020,-0.1595512849180043,-0.024786412,5.60%,0.89%
1902,TAP,2020,-0.10985524414608816,-0.109208841,5.60%,0.89%
1903,TDC,2020,0.09527559498577554,0.148067456,5.60%,0.89%
1904,TDG,2020,-0.050947407931779765,-0.044325174,5.60%,0.89%
1905,TEL,2020,0.12308939056213974,-0.19923248100000002,5.60%,0.89%
1906,TGNA,2020,-0.004628294546760947,0.01368323,5.60%,0.89%
1907,TGT,2020,0.5436936018094753,0.18407218600000003,5.60%,0.89%
1908,TJX,2020,0.2295959977682609,0.06796575099999999,5.60%,0.89%
1909,TMO,2020,0.6154297222785075,0.187788235,5.60%,0.89%
1910,TRIP,2020,0.16306283013494638,-0.062647552,5.60%,0.89%
1911,TROW,2020,0.17842808531706789,0.161344174,5.60%,0.89%
1912,TRV,2020,0.058127866262915884,0.0070080559999999995,5.60%,0.89%
1913,TSCO,2020,0.6820368779249255,0.196323302,5.60%,0.89%
1914,TSN,2020,-0.2808702814795314,0.121330608,5.60%,0.89%
1915,TXN,2020,0.42525549949079733,0.156937784,5.60%,0.89%
1916,TXT,2020,-0.1218579039244645,0.14996721400000002,5.60%,0.89%
1917,UA,2020,-0.16927221125568115,-0.136760766,5.60%,0.89%
1918,UAA,2020,-0.13758392882352966,-0.136760766,5.60%,0.89%
1919,UAL,2020,-0.4863022684667656,-0.11043936,5.60%,0.89%
1920,UDR,2020,-0.1627417573635811,-0.046702504000000006,5.60%,0.89%
1921,UHS,2020,-0.09260327307095706,-0.038999006,5.60%,0.89%
1922,ULTA,2020,-0.1621509141753612,0.18602411600000002,5.60%,0.89%
1923,UNH,2020,0.2082594323230511,0.065714991,5.60%,0.89%
1924,UNM,2020,-0.07858372580719575,0.038431582,5.60%,0.89%
1925,UPS,2020,0.49498072315012376,0.138330714,5.60%,0.89%
1926,URBN,2020,-0.2377483484698074,0.024369059,5.60%,0.89%
1927,URI,2020,0.7889532102247896,0.046580167,5.60%,0.89%
1928,USB,2020,-0.17622515221309787,0.0,5.60%,0.89%
1929,V,2020,0.020134938146407322,-0.030665306,5.60%,0.89%
1930,VFC,2020,-0.3361784604584457,-0.014075684,5.60%,0.89%
1931,VMC,2020,0.07935861296038249,0.24300956,5.60%,0.89%
1932,VNO,2020,-0.3781941489591496,-0.044741783,5.60%,0.89%
1933,VRSK,2020,0.13605390243273363,0.058930437999999995,5.60%,0.89%
1934,VRSN,2020,-0.06857593454183941,-0.09934023199999999,5.60%,0.89%
1935,VRTX,2020,0.006339311056159147,0.10374179,5.60%,0.89%
1936,VTR,2020,-0.12826570068916132,-0.0455228,5.60%,0.89%
1937,VZ,2020,-0.04530264902697645,0.09569262699999999,5.60%,0.89%
1938,WAT,2020,0.17481753606398587,-0.187614134,5.60%,0.89%
1939,WBA,2020,-0.3248578393133448,-0.109511165,5.60%,0.89%
1940,WDC,2020,-0.18934965511800372,-0.047736457999999996,5.60%,0.89%
1941,WEC,2020,-0.09601597949065743,0.08525546099999999,5.60%,0.89%
1942,WFC,2020,-0.3488691488626946,0.0,5.60%,0.89%
1943,WHR,2020,0.2626968193622454,0.061606201,5.60%,0.89%
1944,WM,2020,-0.0694515386837058,0.074879112,5.60%,0.89%
1945,WMB,2020,0.08710470607600729,-0.000666175,5.60%,0.89%
1946,WMT,2020,0.2082459203025957,0.273685821,5.60%,0.89%
1947,WU,2020,-0.1472998627431673,-0.16975625,5.60%,0.89%
1948,WY,2020,0.0848312397960882,0.088973262,5.60%,0.89%
1949,WYNN,2020,-0.1895916511070752,-0.181301011,5.60%,0.89%
1950,XEL,2020,-0.04565519639131432,-0.014359395,5.60%,0.89%
1951,XOM,2020,-0.25131298909069855,0.0,5.60%,0.89%
1952,XRAY,2020,-0.055471893736730116,-0.058924264000000004,5.60%,0.89%
1953,XRX,2020,-0.3633985477430707,0.011907541,5.60%,0.89%
1954,XYL,2020,0.17648644911960543,-0.191944892,5.60%,0.89%
1955,YUM,2020,-0.014605242978741884,0.027757449,5.60%,0.89%
1956,ZBH,2020,0.026106680465906473,-0.08931764,5.60%,0.89%
1957,ZION,2020,-0.007924268397181189,0.053790185,5.60%,0.89%
1958,ZTS,2020,0.13372142996766723,-0.08897024,5.60%,0.89%
1959,A,2021,0.29824780293663666,0.367167013,5.50%,1.45%
1960,AAL,2021,-0.021971546073682124,0.034080532000000004,5.50%,1.45%
